-4038,10534,16850,-1116,-9375,-18558,-32597,-28818,-6889,19552,11314,22485,13402,11472,13741,15144,950,5099,-1169,-1938,3895,7738,3599,7645,8680,1097,-2474,6044,9778,11496,17166,26926,32452,-31026,16410,27293,14946,15020,-14322,-11210
-11532,-4701,12454,-2442,-1947,-3242,-3054,-3617,-9075,-12777,-12834,-17300,-13879,-10651,-11726,-5829,-3416,9098,10539,-5671,-1859,-30039,27294,723,5406,-11163,-19847,-23026,-3291,23040,-25445,-15262,24501,-4161,-10397,-14749,1305,4555,18126,22738
25407,4672,32763,32763,-6,17962,-3713,8459,21745,16389,21588,-6358,18528,7559,11178,-2661,-13020,27417,-2096,4240,-3861,-3283,-3593,-262,17759,13851,9898,13407,26678,25070,19105,7067,10565,-27494,-5490,-17425,-55,-3011,-6529,-5103
-191,-373,5056,1759,-2637,-8191,-22204,-19721,-12326,-12268,-21589,-14037,-7581,-4653,8597,15857,22079,21993,13805,4515,6832,4638,-8353,563,-15963,-2723,11822,4241,-13328,6374,-4208,-180,4439,1247,-818,-3598,-4374,-13555,-8662,1754
-8204,9535,9416,-1024,-6251,-2822,-2552,-3626,-5173,-5228,582,-3072,-15360,1817,-5376,-4554,8295,6625,16666,15780,21263,-21373,20312,13104,25928,4841,-20978,-7494,16754,416,-7166,-6358,-10381,-10092,1701,-3279,-3817,-4976,-16579,-9776
-2292,13798,15773,12813,7984,3500,8798,15042,28256,21873,-32610,-31078,-19273,2305,22176,-9638,-24083,-21716,-21071,-12100,8504,11040,6702,2959,-17286,-1296,14120,-4990,26152,-4076,5214,-13649,-14838,-10648,-6490,-15812,-14258,-15213,-8564,-10667
-2179,-653,-1425,-751,-1968,10510,7921,-1050,6233,-27614,-19476,26260,14858,3638,127,-12774,-10747,-390,8620,4865,-1208,-13512,-4677,-9089,-18694,-2410,-3282,492,142,-654,1776,481,-2141,-1138,10681,6090,-1577,-635,-3416,-910
6377,5115,-1938,22792,-24035,5294,4901,-29094,9709,1396,17303,-909,-7558,-22051,-14330,6930,4264,285,-5877,-3570,7632,-5284,14312,-20791,-562,-596,-5957,1889,-1696,-5856,-3368,-3801,3800,-7093,-12112,-6314,-5309,-525,-741,-890
-119,865,700,4912,23129,-5963,15605,-15471,-16347,10768,1899,-5988,-8065,-3423,-3060,576,-19,-3909,-9341,-11343,-15419,-19990,-17897,-13153,-6108,-940,6760,22955,27918,-29660,20118,20545,18172,14712,-30378,19403,7420,-27642,30522,16062
-21180,-8721,-9567,-3203,9477,9815,8452,5312,-4150,9550,11338,-13446,-24425,-22829,27583,32578,32764,32764,-31441,-30086,-27144,-25354,-19492,-11355,-3493,5099,21811,29763,15501,10609,18545,12478,7421,31071,18239,1154,-9490,-9556,50,3883
-3098,4449,-1784,-7673,-7280,-6276,-14883,-10436,-12546,-14455,-15273,-24863,-17356,-4434,-11978,-10884,-258,3326,14857,-32168,-29214,32766,32766,32766,25948,20482,7913,2611,11539,-27222,25485,-30033,-2562,-9757,-27479,-12753,12684,8696,10079,3724
353,-3574,-7313,3517,27194,-6646,7385,8958,4238,-15773,1355,5365,-7369,-17639,-28962,-32351,31109,32766,-25769,-8766,-3189,-4255,-4982,166,552,1764,10040,16829,24910,13469,551,13532,-32767,26279,26117,-9385,-2104,-3519,1413,-617
-7050,-7135,-7195,-14120,-7994,-5370,-6412,-3059,3641,20298,13993,2199,1642,12468,13381,27023,23755,16102,4913,-4514,-12008,-1681,8163,10139,6813,225,7623,-19357,-30550,-15459,-14424,-9701,3033,-1955,-6525,-4306,2084,-3669,1009,1014
1223,-17786,31149,-18047,8874,-5576,-29360,-25403,-26821,-26120,-23649,-32673,-30207,2493,3957,8555,16392,19265,23578,22192,12372,21996,10373,-22689,32614,32613,290,-272,-3310,-13161,-247,-4235,-4731,6279,1995,-2075,-3660,-9795,-13086,-12658
-15205,-12544,-15541,-15914,-6110,-5412,1838,3572,14597,20710,22897,30956,29594,25650,9336,-6883,31365,-29084,29845,32764,-32666,-30206,-29999,25331,3289,15608,22268,11388,5403,10131,-6465,-6879,-11686,-17444,-9726,-20803,-11605,-15535,12004,11253
21065,-4110,4064,11974,11496,-1240,-912,2810,-1628,-1861,3329,12100,11244,5285,4258,2292,-2549,-25124,7589,9390,3990,-10865,5148,-7628,-7137,-2861,-1233,-4891,-2575,-18306,-21189,-10369,-1681,25044,22991,24194,14138,12822,12557,9617
11734,11791,-8558,-23225,-13074,-2379,1032,5563,5378,11282,13949,10747,1098,-569,-16950,-7279,11287,-14840,-28104,-20805,-7656,153,5338,15266,14124,5416,826,2720,-24473,9659,-3990,20010,-10481,-15950,-17483,-10604,-14697,-23145,-18680,-19589
-19433,9313,14261,-2374,1991,13581,9469,25655,-31925,8448,24990,-27971,22072,-6428,-30723,9003,-4681,-10992,-13430,10815,4465,-10571,-6729,-6248,-3138,-12822,-17400,-15230,-13610,-13417,-4502,2462,1060,-59,32144,-32036,22699,24990,17477,-26791
21886,-2246,22098,18150,19422,-799,-21141,-11685,-15144,-12726,-9182,837,5453,8641,-20812,-32407,32763,-4,32763,17578,3448,-19397,-16575,-5905,-2017,-13040,24330,31711,32762,-3657,32343,31178,10517,17535,14742,10882,-2508,-5989,-9601,4763
7470,15413,18864,17317,13938,17487,12063,-28711,14072,8951,-30383,26755,8574,571,-3600,-3454,4388,-1381,-6838,-6492,-13274,-13118,-21570,-18139,170,-7097,-6658,-2521,-25188,31987,14407,13191,9788,229,-7079,-17609,-9978,-1970,2146,61
1659,4506,5138,5035,1709,-4090,-11515,-12740,-32612,3158,-4335,-12471,-10869,-23718,-14142,-19152,-14321,-15709,-12505,1519,7240,7342,-608,-6981,-7202,29385,-25159,21159,-12329,-7170,-19027,-25383,-24131,-25725,-28289,-20250,-8800,-7799,-2707,3069
1594,-1352,-5606,-903,-3377,-3213,-330,249,10223,11028,711,6036,16314,21336,-25607,32764,20879,25804,-8740,30717,675,-7313,-11970,-9389,2134,2403,7597,-4255,-5726,-2593,-407,4213,7268,-5092,-8661,-15905,-31765,-23584,-17954,-20920
-17810,1322,4726,15604,23290,-25963,32764,22114,18563,2907,5961,19562,-10888,-26376,-22492,-27690,-16122,-6736,-15260,-16616,-4104,6839,16907,-14203,-10597,-13455,9230,-17479,-19959,9699,22980,17052,-15336,3562,-10763,-6939,-22709,-17517,-20188,-15963
-19524,-13710,-21194,-894,-2538,-5543,-2445,7389,20049,13715,20915,6724,-4508,5747,15138,-7832,17085,-24391,28655,2295,-7586,-8017,-5877,-7209,-7715,-3267,6219,3496,5419,2042,-2712,-1247,-5338,-10070,-9583,-13275,-16185,-6839,-7891,-11038
-9475,-14834,-2431,10793,19678,9037,13739,22061,23926,16393,10566,-25106,22554,572,12664,13914,-5,32764,32764,-29381,-5704,-9105,2969,5154,10183,-3122,-2123,-2933,7648,-18547,26508,-25944,-16514,6085,-6755,-5136,27448,-26735,-16510,-24416
-20007,-24029,-22612,-2219,-4808,1035,1822,8991,8341,20888,16623,26878,-28110,9933,7608,-27247,22152,-3056,178,-591,-1272,-13180,7506,7059,-715,-3548,1418,-417,771,2936,-7223,-12126,-15175,-10548,-13018,-9101,-6604,-8346,-20806,-11539
29897,-25346,-32374,15109,-2001,15069,21116,-3713,-1505,13823,11741,32234,-24888,5587,-19903,-5933,4195,11011,5768,987,9252,6697,-4781,-5333,-11011,168,-15009,-15541,-10613,2174,3137,-9608,-17737,-17709,-18121,-15457,-16274,-19211,-11600,-5941
-3819,-676,5151,5498,-4821,-7276,6570,5391,-29154,24701,-20852,19156,-19518,7236,-20367,-5851,-2671,1193,-3427,-3107,1213,-1308,-2585,-3454,-1822,267,-994,-6558,-9790,-15093,-30983,-29898,-14766,-25243,-16396,-829,2886,30188,-26396,32765
32765,7574,4988,6108,533,-25572,-21844,10587,3386,12886,10121,10993,11413,17868,15893,12430,8560,10501,10074,-32712,-29027,-8899,-27191,-8675,-15050,-22279,-26453,-24482,-24363,-22876,-20559,-25662,-21481,-9324,5827,-229,-8677,-2008,5657,9575
3636,6383,17885,26184,-26772,21624,2451,19752,-4399,10068,608,-4159,-3375,-9612,-6398,-1003,-2603,5704,2345,-13740,-9928,-15501,-12949,-7034,-10405,2644,-5003,-1121,20966,31431,-29083,11607,-13957,-10147,-5318,1395,3485,334,2600,-1702
-9541,-9652,30337,-25066,-1,32766,2864,-7110,-8236,-12097,-25097,-13808,-10328,-12581,-21219,-27176,9689,17189,-2,32767,32767,25345,31008,-7371,12414,10810,6678,-805,-2158,2265,6270,-8151,-5091,14694,-5240,396,11945,13299,5945,-30421
21992,4718,-13216,21382,15042,-14208,-6577,1529,-3464,-2789,-9911,-1086,-8289,-23537,-10859,23769,18558,5133,9194,3748,-11130,-12753,-19901,12611,-17806,-2,-18676,13831,928,-20566,15156,8580,-1961,4872,-121,-4131,-7449,-3150,1548,749
20338,-23235,13719,-8128,-18929,-8664,19412,-3198,15052,9514,-13914,-3229,-3763,-7338,-4701,-5568,-2878,2661,8291,-3938,-3903,10826,13251,11689,-27363,-8962,14489,32764,-13357,9860,-23867,8087,-8311,-18948,-1134,5702,5668,-965,-1073,243
-4807,-7017,-12868,-11064,-14990,-9016,-3759,-2812,12017,4000,-430,23426,24068,15986,5114,-12328,29622,20916,6175,13418,11763,-14852,32762,20412,16175,11911,9135,13726,19416,-8709,-15277,-22256,-22509,-31150,-6106,-32174,-27717,17572,-7137,-4863
11247,17857,-13911,-9606,-7769,-4636,-3228,2845,745,-8815,-93,-2535,-243,7621,9290,12491,8087,16417,25833,25690,-28597,-2723,-31235,-9299,1564,-27764,-5661,-9233,-5969,7158,-5102,-3300,-737,3191,3286,-256,-3268,-6011,-17682,-16082
-11836,-17673,-14188,-15294,-9001,-8109,-16282,-7703,23546,22753,-787,-12221,-10970,2720,-3281,-13985,-18444,24049,14765,-3576,-30184,21318,-8575,16488,5239,900,8853,6060,-4174,6118,3513,-2311,-360,-3675,21403,14118,14209,-1589,-14936,-12619
2545,-10857,-27715,-16993,-22329,-28625,-27440,-30640,-15985,-8837,-15675,1678,9210,15461,-1536,7220,4664,-2544,3667,8726,-6355,17398,-1700,-10357,-12817,-12280,-15601,-6501,-2685,-174,-3499,-3334,450,128,-1612,-2342,-11123,-9859,-6345,-16326
